,0
2560,20784.14793635374
2561,9858.411202563655
2562,300.7869565135752
2563,6193.504799677719
2564,-976.7337239595072
2565,11352.033288009941
2566,70110.61871127278
2567,10076.380069208948
2568,176978.95140004126
2569,51822.59278822801
2570,6461.144443801271
2571,-20548.375990587614
2572,3631.3933517566875
2573,15315.740511545617
2574,4402.988720497845
2575,38151.79187767311
2576,5636.990528777605
2577,-2432.121290264551
2578,41460.17880713598
2579,6961.7772524656975
2580,12846.19658409989
2581,13671.597051196239
2582,5877.544901163043
2583,3665.1614706474684
2584,-30.38344238821992
2585,8939.782501232856
2586,98196.17425544915
2587,5850.165671846791
2588,7397.379318543344
2589,81527.48030240074
2590,-8580.913588792384
2591,38405.84321477107
2592,11072.491016073178
2593,5035.025904732416
2594,-9925.011919907476
2595,8133.299937981004
2596,38554.98406799995
2597,32077.92832025343
2598,16129.648413998068
2599,3342.5166136036833
2600,15002.497837149505
2601,-17508.396221045772
2602,-760.330833609476
2603,10056.145501038262
2604,69738.18409547035
2605,63754.47042600885
2606,34307.95417336284
2607,10520.747266914583
2608,15068.33741277325
2609,9123.586823469626
2610,6002.161646379169
2611,10773.253087357101
2612,8153.020421019906
2613,13566.245493669576
2614,13410.78671398799
2615,8073.725707593874
2616,9611.470506579202
2617,41879.6184175175
2618,42132.95161057901
2619,9544.811839390672
2620,4167.720824385356
2621,12459.084896202941
2622,22115.762474315132
2623,12855.941565022547
2624,-853.9675907983074
2625,3948.2582096126407
2626,22082.423507077674
2627,18241.690061749498
2628,8103.057729306604
2629,932.4698657779227
2630,-16353.270059071307
2631,5193.950048242712
2632,11745.072053681013
2633,5264.022443465853
2634,6627.695310092006
2635,3958.659075386973
2636,-9409.929281395875
2637,1667.2615313141687
2638,102749.57947599054
2639,5887.125076938659
2640,38713.67741015655
2641,-1549.956225113534
2642,23078.24222517638
2643,-621.6530917783439
2644,-22262.617666887036
2645,7862.433098798962
2646,6385.226765257622
2647,18481.460942932263
2648,-3648.6792191408967
2649,1614.7410360267495
2650,19199.719511343643
2651,723.9772553856219
2652,8062.090946352523
2653,3599.100352838551
2654,10404.56608556599
2655,34987.02162287757
2656,31627.111607999504
2657,5177.619405463714
2658,29216.735781441155
2659,4611.060015529817
2660,31880.48510832307
2661,-8767.726744741234
2662,7887.342196453152
2663,-8929.174744339718
2664,32117.840245041374
2665,14921.128352958636
2666,80066.57798338574
2667,17091.1811432829
2668,24625.099461855963
2669,18541.903620280085
2670,-5537.071746939282
2671,90843.5674891119
2672,2178.622497191245
2673,34242.00734849875
2674,19968.354568595496
2675,-2192.5584654813156
2676,-8126.0977196668755
2677,20318.74288586359
2678,29926.247291968222
2679,29096.931802199586
2680,8149.607382147698
2681,321058.95161128615
2682,4105.792467463575
2683,48407.029792688365
2684,8575.250392659833
2685,2227.786288226709
2686,4758.594447197637
2687,61499.530450725986
2688,3021.3343436765945
2689,1701.8302945673895
2690,3656.245846246935
2691,44584.622410110824
2692,1109.5607324320863
2693,4654.196767565938
2694,403901.3937103973
2695,-1536.0704823756514
2696,32455.45221848348
2697,125549.67746380754
2698,30213.07018759948
2699,28804.625739055453
2700,7942.788457846433
2701,-2631.6345176445993
2702,10007.807461239576
2703,3329.554810122717
2704,-12591.914785310495
2705,-1709.0435660859912
2706,2353.933284431778
2707,-25697.459640000463
2708,5156.218458419286
2709,31510.310457814016
2710,4707.013637195158
2711,5173.634555105932
2712,-2672.2964436983275
2713,3884.0854982467945
2714,29451.560481594024
2715,81607.34819223493
2716,7831.858795601777
2717,34648.65158160405
2718,8058.520278786433
2719,8867.854086900927
2720,133874.42530370504
2721,-154.1539216874171
2722,5147.392441296469
2723,-3306.8736738749485
2724,9046.00818276414
2725,404.1186590422458
2726,19347.93153641333
2727,17498.559901853812
2728,1586.4240852205967
2729,50768.24584098722
2730,33196.627196628426
2731,7279.223218539744
2732,3339.9274538076234
2733,-9970.574412473095
2734,10563.552834265838
2735,77258.86966274888
2736,-6026.618326614163
2737,11026.14824037598
2738,44902.33801848165
2739,4705.136748818556
2740,-7312.082040296438
2741,9409.910581534856
2742,17094.08154483691
2743,18145.635244455523
2744,3007.9713981161076
2745,5440.499341814808
2746,2774.5868695995496
2747,12191.237415736708
2748,9635.674470262855
2749,42563.48746132085
2750,6441.484200794548
2751,9277.060212370634
2752,43594.81830369908
2753,17213.115596392243
2754,-6172.778869566926
2755,-13339.373109524306
2756,9965.89114838677
2757,27146.51064518722
2758,32097.52576730038
2759,46160.34288081119
2760,-2294.6692287718743
2761,-21377.197140637913
2762,2472.4948458273557
2763,10195.567239882404
2764,8814.960075047156
2765,-8486.885169636193
2766,5930.7344719072225
2767,70602.65984849774
2768,1040.071267531659
2769,8113.740646842499
2770,2474.9178147450566
2771,10368.426354218123
2772,3224.0125579073792
2773,4072.111196820085
2774,11799.208943125916
2775,5139.755046477154
2776,25418.667864698444
2777,40538.387713141514
2778,8472.88660977023
2779,97991.9399791425
2780,7145.659827406933
2781,15949.94718202448
2782,131163.0696406819
2783,5519.185200969904
2784,19087.820752965818
2785,-3144.695218410432
2786,-21918.5834306329
2787,29392.572454938916
2788,4777.0569889883445
2789,9672.160409106687
2790,29304.99553824064
2791,9826.98049793913
2792,7082.0671414775115
2793,13404.102337286584
2794,49104.97762717132
2795,65362.28045856758
2796,16325.237130672886
2797,58242.1722457842
2798,4642.239996388811
2799,1132.651960976913
2800,20174.577258391495
2801,-1043.231280645692
2802,123204.74800575843
2803,11761.478396787486
2804,39009.69799915036
2805,-752.4719243769341
2806,112863.97446135762
2807,7785.568244432079
2808,45104.43812469642
2809,-239.77955512431072
2810,-862.339108712511
2811,17971.927684637685
2812,12658.715249265226
2813,-7178.650523783726
2814,7117.465792857916
2815,10703.561092836195
2816,10142.393714443833
2817,-10380.494081367553
2818,39022.82402654303
2819,844.4643032859713
2820,3350.2791805451807
2821,306.44889610140126
2822,5933.52239747496
2823,-1075.303477055002
2824,23479.68109219295
2825,29873.52004896311
2826,6470.221152674118
2827,1809.8028057295596
2828,1789.8259496617975
2829,7152.65219804845
2830,8396.057586356708
2831,19033.30003996975
2832,8262.794650916308
2833,-4537.938982357198
2834,7536.753484614705
2835,52897.90132757669
2836,37041.996913667244
2837,8929.606657912302
2838,7716.035526353069
2839,20919.19729949339
2840,-29.69089725905542
2841,32126.661129853688
2842,4229.127021701056
2843,-8343.072780663057
2844,7619.568823240266
2845,-13155.189366585702
2846,62273.98103973722
2847,16131.004000790967
2848,13117.721030504557
2849,1458.5740296314252
2850,19812.46453519703
2851,35800.04680919771
2852,20295.74100536812
2853,56878.959296330024
2854,28739.95281824163
2855,-11084.233488333568
2856,3137.8361851220625
2857,4212.207696348804
2858,49951.00317142811
2859,6259.161020580604
2860,2308.6944376479623
2861,-12186.057961726114
2862,82822.69803244689
2863,-3746.870949720511
2864,186836.43301550281
2865,3915.5153081037133
2866,11176.956748651339
2867,29387.86780724902
2868,851.2240477065625
2869,-2155.7663716261522
2870,3035.8284559591784
2871,54821.864246875455
2872,-2298.7406663086513
2873,-4688.488397570949
2874,3911.4745951045406
2875,30640.993406640544
2876,53112.98244463481
2877,11030.446548680853
2878,88784.9195500404
2879,9025.61467204087
2880,15464.296586912224
2881,12041.801815473189
2882,19987.31421162195
2883,4246.232723594002
2884,52063.224310825026
2885,4826.240571822529
2886,9864.338993403937
2887,-11088.136951651508
2888,36893.73488343372
2889,17171.478627185068
2890,18374.04506761686
2891,20415.666598134692
2892,4994.233003641479
2893,-4581.734879407264
2894,82591.427834661
2895,-9550.721298139084
2896,14384.257423808951
2897,6658.368530624569
2898,7447.31621460362
2899,54571.34937542118
2900,5236.538793528397
2901,20046.689391798158
2902,8846.658814437167
2903,35615.010786775594
2904,-6317.95182271723
2905,34041.550101709436
2906,38188.85507100533
2907,56506.56624465987
2908,35175.58369681958
2909,1735.7519677006512
2910,26910.54566283802
2911,11482.553429005291
2912,21592.72113781592
2913,61638.33048380799
2914,31375.90695509772
2915,32933.47551432371
2916,19717.045204893573
2917,-460.45167306159783
2918,4035.2445978893247
2919,5899.419803481434
2920,36262.05728560009
2921,601.5612424267019
2922,-21440.95071234135
2923,2779.5975975599067
2924,26486.8813444041
2925,11474.43829931018
2926,52688.04711708712
2927,3044.069800913482
2928,14221.2858198088
2929,2721.3856270095475
2930,-6694.99229425221
2931,6234.155742082318
2932,7622.068033300749
2933,13259.025463005477
2934,125958.73578612838
2935,50887.99611005906
2936,12298.27768171509
2937,7152.445051566248
2938,12849.905180432077
2939,20333.64149572565
2940,10355.656684863152
2941,7220.336383560463
2942,19945.510335176576
2943,179123.03256500547
2944,24400.309200061914
2945,7014.187567650444
2946,22960.248989726842
2947,21881.213718833664
2948,28200.67938044336
2949,27734.984172806915
2950,917.1156253780682
2951,18952.43182599878
2952,-17302.534888923044
2953,-6001.485291114743
2954,55296.20459336153
2955,28836.39337685048
2956,5013.029234183971
2957,140730.72601003796
2958,19678.739798158735
2959,2577.606000927406
2960,37149.920524250534
2961,53591.85188332955
2962,32590.489915753584
2963,8032.9515733475355
2964,3004.7851513032692
2965,7854.5326661215395
2966,-922.2264108633044
2967,69406.4636887578
2968,14568.056489625624
2969,10208.443988449653
2970,5727.760167997818
2971,20071.79987681941
2972,20466.28249731363
2973,19541.450865137776
2974,27054.378975939922
2975,9706.578258603335
2976,5894.266874217328
2977,77634.61306837779
2978,9726.014425151792
2979,-5178.421846897452
2980,13023.170054500386
2981,-3529.0188833838038
2982,8602.331406649777
2983,4400.747289163167
2984,-8615.143837918546
2985,64201.33934478984
2986,3906.9449265562753
2987,3440.324311298733
2988,31184.071127727217
2989,3039.404710839901
2990,35729.33789228652
2991,14739.375934531186
2992,-18907.241800902448
2993,3501.7570458139
2994,-7973.205184933071
2995,9314.392509556597
2996,-6079.8988859707315
2997,-7620.011254832712
2998,5135.115069748118
2999,-1964.249960497451
3000,53610.857339785696
3001,-6574.215568408876
3002,8421.40780818902
3003,4396.41179001455
3004,-10581.944077583295
3005,169490.95012634422
3006,112164.6889530649
3007,-2654.1605476914137
3008,-6687.121240692402
3009,6826.219822943442
3010,3909.264592878101
3011,8573.641940663974
3012,19268.433389924983
3013,7598.321863797874
3014,8634.686937355045
3015,28633.100245379886
3016,15425.30764812719
3017,5959.19706740544
3018,5393.294137573025
3019,37141.6105947139
3020,6552.46780823345
3021,10641.88495398733
3022,3666.83098760515
3023,-2023.34049649617
3024,-24823.73650820937
3025,9527.290037613779
3026,21504.338402256373
3027,16506.91688590584
3028,10624.69464139786
3029,-3541.995967066674
3030,-824.1306436341529
3031,-7547.036320835181
3032,101134.78645694301
3033,11102.044081678465
3034,-7303.558636709531
3035,478351.80802130065
3036,147329.50893007548
3037,14194.272053208417
3038,7959.484560402159
3039,1463.1773641012733
3040,-16684.14077945984
3041,6255.669131509724
3042,7578.254422991569
3043,-22450.785716803362
3044,4658.291991950759
3045,513.4833570881729
3046,-10266.795956288497
3047,11089.678024171004
3048,4139.0423655246
3049,-3047.2373673823986
3050,112576.04157996403
3051,33737.45457158853
3052,70381.07743133452
3053,33792.01617905813
3054,44339.73904181676
3055,82804.42163971566
3056,-386.90974670778087
3057,5528.458584537169
3058,-4816.086048721281
3059,27617.45088445098
3060,21450.420873785624
3061,7439.551157126716
3062,-10511.906307016634
3063,-4093.4483046641726
3064,-2415.8244715663877
3065,48312.33145235604
3066,-1300.6067462163883
3067,35064.63294871328
3068,16589.374493395488
3069,-23754.936657093534
3070,-1821.8016563375932
3071,11245.016191749184
3072,6639.180800284856
3073,24428.23566646096
3074,5378.635948699881
3075,-22887.026288096542
3076,14864.886203734257
3077,5300.147070644915
3078,22011.117052387708
3079,42695.024752728474
3080,33146.48509567942
3081,37256.90872714263
3082,3081.367303496906
3083,25353.556082813073
3084,8285.309584963015
3085,18545.356410802666
3086,26069.96102041257
3087,16921.72442568701
3088,38932.3194549114
3089,5256.743730850439
3090,7072.302734250409
3091,74231.42982855355
3092,8820.791293956736
3093,3459.543097635742
3094,-1887.8044877532593
3095,-5028.725116123089
3096,12441.520746569015
3097,33150.266695849816
3098,3734.394694548073
3099,6588.479634255459
3100,-81.50579819773702
3101,30598.38834944067
3102,24631.831984412405
3103,-11377.322620490384
3104,6185.391166401608
3105,7516.148893084917
3106,55255.85963193013
3107,12247.964664424024
3108,8219.30010905142
3109,14720.266694197433
3110,2669.9737522413106
3111,4134.663177277753
3112,11090.381120054819
3113,3765.7176767282863
3114,34425.098472382684
3115,8196.036051535395
3116,-2168.128499999333
3117,55824.55585703316
3118,7939.347104833076
3119,4989.692657037002
3120,-355.5256409490157
3121,9197.37807046121
3122,8757.588816256832
3123,5252.634158404061
3124,36728.23605557144
3125,11128.26001535473
3126,-9570.679948226087
3127,24299.577786363665
3128,41115.76466001598
3129,17331.986924099772
3130,10548.475505357941
3131,97943.65304832559
3132,50462.06122767691
3133,-7998.158548787353
3134,5139.2438962952265
3135,65204.094810053226
3136,42689.543991572165
3137,-1942.603873815142
3138,47760.132435605745
3139,14733.375331492865
3140,35740.20746767121
3141,-3621.205837356867
3142,4269.321146415708
3143,3254.8922916766505
3144,81410.5658576987
3145,11500.154312370743
3146,19284.63387012486
3147,4229.563713872559
3148,17069.893331987165
3149,21582.05125890397
3150,3861.2084040102627
3151,195952.6916563165
3152,5405.873724008149
3153,7610.500577956836
3154,103368.15832151369
3155,5302.7075606355975
3156,5730.838657482287
3157,78650.40183213976
3158,8639.026009613492
3159,1628.9319594928675
3160,13474.619303884934
3161,25411.366755490715
3162,289605.6246069665
3163,27087.252790659164
3164,9816.725848351003
3165,27781.818976617677
3166,3389.3491837699685
3167,47436.982205544715
3168,80384.57289442072
3169,165.03804543587466
3170,104122.468935335
3171,13459.684978130614
3172,2064.0994523301215
3173,-3614.545430548498
3174,-3172.032004947496
3175,28003.894907978356
3176,29968.40402200205
3177,27053.98234228362
3178,49828.859619767536
3179,5710.306747184742
3180,1181.459319631178
3181,148305.54096777932
3182,18891.35101845992
3183,15510.6807120267
3184,4005.7119599058524
3185,5445.105507645188
3186,3886.7949348985467
3187,4800.383273724077
3188,4333.550682413334
3189,74.84893990190358
3190,4917.097421474684
3191,-489.93167658109815
3192,5629.1135627389385
3193,8030.821893096492
3194,38338.32769356301
3195,9020.462604067867
3196,15616.897378270642
3197,20284.89757039102
3198,65425.841098808625
3199,40828.20128958641
3200,-3478.758592274231
3201,20031.155883632866
3202,28312.984060409974
3203,36305.0544162524
3204,591.4777718078167
3205,4211.986538097855
3206,26447.91171433706
3207,9677.248533574513
3208,5935.349345578469
3209,63196.33635412273
3210,76741.9401302095
3211,41323.365442668
3212,18353.29997867015
3213,-858.6059922341938
3214,-7181.720253983629
3215,7799.727906176775
3216,2103.459780465868
3217,-25941.806765454752
3218,4406.658562801103
3219,8435.717394493202
3220,7459.466378612522
3221,9143.566455415705
3222,-5112.385898105114
3223,7368.713177680341
3224,-882.9709663828671
3225,38771.09206621742
3226,4989.995374686049
3227,-802.6583226924395
3228,56441.921925588555
3229,4055.296389616383
3230,49342.79206225903
3231,5424.441760914973
3232,19914.54276644
3233,7003.00360295939
3234,9879.497001746051
3235,-1910.225615027617
3236,6410.438753640654
3237,114439.24867312457
3238,2426.125516758091
3239,11962.459391907067
3240,38210.66684391617
3241,17663.618205785202
3242,305.7980806539308
3243,-7879.488326402654
3244,86356.39429272262
3245,101019.39993094021
3246,7817.835976141545
3247,-12142.403712071911
3248,-881.0398101087922
3249,-4403.116735538768
3250,3153.99738010731
3251,5268.230385205309
3252,27245.675203796254
3253,2241.090277408013
3254,4280.914291827064
3255,7020.847799637602
3256,4749.1748226665695
3257,2639.91904558677
3258,12369.00756811267
3259,15620.739588793036
3260,1691.6137876392586
3261,6398.66942028574
3262,-8567.328319769214
3263,-2448.4719101790233
3264,5968.404821413212
3265,-7868.544888935547
3266,3308.974670030536
3267,4144.548455189515
3268,18652.663329647832
3269,2284.483475455352
3270,38060.25139174314
3271,4772.559043294203
3272,3396.593616909033
3273,115985.5859322134
3274,7751.54910693275
3275,6423.582210707176
3276,1566.051927273833
3277,11179.602876901066
3278,4155.925858641371
3279,73086.19873268425
3280,5076.232469305085
3281,3589.8126375409656
3282,7977.360841181151
3283,-1314.506124744472
3284,1616.560947797434
3285,-366.31749966896496
3286,14216.952323666968
3287,33345.49041086188
3288,164694.4630718609
3289,-7069.298036771448
3290,-2064.2910719996253
3291,-1725.425703362267
3292,-1604.2006077888818
3293,42212.67576541107
3294,4923.438833869782
3295,15707.432980072816
3296,8704.380949397148
3297,46748.20059204697
3298,13015.65231616382
3299,4241.843909570948
3300,16070.546765107567
3301,-10766.726766539243
3302,43874.74653348663
3303,40688.564670287175
3304,5145.492395637338
3305,7675.863163033359
3306,30533.95338344156
3307,1379.947998104455
3308,-3405.190815509708
3309,6067.053674013704
3310,8008.2655099143485
3311,2981.288550439912
3312,11654.297597779965
3313,-2884.7204562694315
3314,-2420.5095582354406
3315,-4213.154841997637
3316,-5605.272095136817
3317,48933.53892262111
3318,33500.840680466164
3319,41447.10424285127
3320,1830.128299773227
3321,16133.917573550669
3322,-3240.840053633212
3323,-3494.6433622011773
3324,2101.997539695474
3325,1906.2853036442575
3326,-10852.468782803291
3327,-9773.164597405514
3328,3083.6939365733224
3329,42817.19068488981
3330,46136.50702244222
3331,8469.713266767943
3332,16734.203722484697
3333,82680.13488295396
3334,10241.992907125197
3335,53561.198715216306
3336,4151.709436957387
3337,10099.778797478704
3338,1855.1452377387177
3339,4490.8807971639435
3340,-11475.147090117956
3341,7075.602228343647
3342,11656.514117626482
3343,17955.985609371564
3344,2918.4616064942966
3345,31640.436158740627
3346,240.55834899060574
3347,2932.688593396352
3348,-11519.154656633575
3349,9176.554389375535
3350,36375.045082035234
3351,-2618.1566985924
3352,9797.650884259858
3353,24083.84001821195
3354,1718.0187475599669
3355,23154.73488229778
3356,28996.240913334634
3357,8508.48942411934
3358,2902.364423580656
3359,10297.157372289545
3360,7503.852886685737
3361,53930.08888809549
3362,17875.05055658119
3363,-242.15123001651955
3364,4182.887541792847
3365,37557.768012117376
3366,34965.874856316324
3367,7904.563864281433
3368,27084.98232312798
3369,-771.2457543596829
3370,-864.3449357185327
3371,48433.87969493093
3372,9202.532944335237
3373,-13975.586871329837
3374,126276.80777284189
3375,6392.7761618644345
3376,35931.2417629933
3377,4558.977737320108
3378,3463.336744875425
3379,9489.653863095291
3380,10071.685319209548
3381,-1874.2438399733182
3382,7799.718317815994
3383,6060.308456775197
3384,61120.23804920328
3385,15214.056923724838
3386,39888.160974225044
3387,-25394.402081479577
3388,3854.787658584155
3389,31231.74982768733
3390,-10611.383869901088
3391,46202.959473208946
3392,37066.958742908886
3393,9629.811663668406
3394,15687.86191894603
3395,71729.95139559548
3396,-20959.853930945315
3397,658.8501823100469
3398,4229.039644865519
3399,-6030.710065935658
3400,2806.8231736505477
3401,2612.325336453072
3402,10254.705839331442
3403,5100.753016713542
3404,16947.22369879292
3405,32539.930172040153
3406,10526.443749988035
3407,6019.396760369662
3408,21012.640636865195
3409,-20521.28292243117
3410,13852.903442395855
3411,5042.327881940553
3412,-9584.600791062665
3413,69860.10586327691
3414,17638.90694947129
3415,6073.71375718862
3416,3676.003212519662
3417,6508.084562734223
3418,-1668.0352520832948
3419,2583.6753746410413
3420,-3595.9920491969133
3421,6754.472771063416
3422,15466.778306056152
3423,9540.601485984513
3424,-4770.829362017992
3425,6297.964031656066
3426,4235.382186409063
3427,-162.40477437731533
3428,3299.5827684931164
3429,13017.952292160324
3430,-1676.6798339106954
3431,20124.02237321905
3432,49638.76012914894
3433,6314.322014120281
3434,11459.317600056587
3435,4893.020681286708
3436,31323.929987728025
3437,25787.731014382523
3438,-3516.8463961455855
3439,67389.14772205224
3440,20908.988470564305
3441,2709.098092527128
3442,24900.110167116618
3443,22210.846321140598
3444,-6459.524040046726
3445,-2683.9728676078557
3446,-7717.93233928765
3447,6302.155552001978
3448,66584.6366288865
3449,11159.294517251781
3450,4424.755173301613
3451,-5936.312058047617
3452,3288.7083155025557
3453,-120.18377174350826
3454,157.32853706018432
3455,25313.999035065295
3456,2933.8907193899104
3457,619.8661217497574
3458,15713.93663514049
3459,2423.5830087303293
3460,1156.5678471794
3461,50022.01889488871
3462,-11578.745962602075
3463,19268.206580227125
3464,28086.061811154177
3465,19195.2580680978
3466,-1874.9270236799093
3467,-22.672208160300215
3468,124.3344477518076
3469,-16427.31695023324
3470,38340.296583803065
3471,26203.56902841536
3472,67742.14082676257
3473,20103.12671845567
3474,-20454.815093637808
3475,40248.45344927425
3476,12532.193895113965
3477,527356.1054784141
3478,-14667.800087000378
3479,30851.67268573873
3480,19281.47473500864
3481,5437.667488568115
3482,8530.439695408058
3483,-137.04522503870976
3484,8500.442454708622
3485,24005.109952415525
3486,30405.576973234696
3487,-5100.654563548607
3488,14336.50068357211
3489,6272.351765920661
3490,7756.205705531243
3491,-3512.670893083523
3492,27678.744378061267
3493,10699.70770378591
3494,10539.846980726257
3495,9308.258674010305
3496,4667.729866244864
3497,7301.3794476006715
3498,14330.772434271832
3499,7805.376075869006
3500,-15437.486382781528
3501,24418.80080012602
3502,7683.434525515688
3503,6785.284804726254
3504,23236.792704569398
3505,2574.0658217930304
3506,-8358.731926094897
3507,6732.339410554583
3508,18922.214283683617
3509,770.0186575258049
3510,7721.107514434827
3511,14093.134343175845
3512,-1893.0155027117908
3513,10785.71441138722
3514,1907.5433999650995
3515,1187.357794738069
3516,1414.1479357701955
3517,3731.7062321749354
3518,-10847.991596189659
3519,80983.5086227447
3520,-3114.676130911992
3521,75379.2201222424
3522,-2177.8071674280927
3523,65253.30984215456
3524,-7560.148540222126
3525,12853.109119301103
3526,44919.26528619185
3527,5212.882148001484
3528,55200.93608618644
3529,-1594.9010505795504
3530,5045.855621054306
3531,24073.101681778084
3532,21442.3760658037
3533,70772.6626272123
3534,72117.20901733979
3535,-2415.8244693088654
3536,33452.56443561468
3537,-2095.5198623819197
3538,44750.31922451327
3539,12793.334410123549
3540,117613.21298718893
3541,8566.489747682217
3542,9037.38068969051
3543,-15134.360876794115
3544,2863.6776397989306
3545,5366.234838797125
3546,-3933.887639915063
3547,30821.727820539938
3548,99600.7595119264
3549,2892.629898053352
3550,28752.913477496782
3551,84885.8092296338
3552,5664.670534001801
3553,42731.40102434825
3554,17751.71499861379
3555,5911.249586475246
3556,6614.922441780537
3557,16394.51996199716
3558,-6141.866045997936
3559,-9543.003431197954
3560,5576.237251208881
3561,-4782.5702429114535
3562,41945.709196951386
3563,9083.47281258426
3564,20665.784809635967
3565,585.061372377606
3566,3262.241794194999
3567,13740.554864869571
3568,5562.763526538871
3569,373.7166303924769
3570,6903.208778364982
3571,7488.0041511398085
3572,5931.521435836697
3573,14306.381740976172
3574,69686.92185181438
3575,35917.23906363989
3576,37295.62719071025
3577,-5930.906895159187
3578,10566.757210277148
3579,10359.959874678714
3580,3021.4931198048
3581,18024.439456173754
3582,45230.47008193107
3583,3270.111654941368
3584,41837.81993888471
3585,14792.097292766068
3586,-8074.8872775389755
3587,15802.88769830304
3588,-27292.698367360277
3589,5443.650494449978
3590,8771.813496664963
3591,19451.636561185987
3592,34975.48825836324
3593,4667.066871795577
3594,-13118.424910448106
3595,11237.828724570687
3596,766.9113098441157
3597,-1032.480164975581
3598,3477.4871148875
3599,9083.08923717796
3600,14684.629819274873
3601,3813.4556627866423
3602,35625.3475294832
3603,5829.1800830675775
3604,32132.459657229905
3605,36371.70272359851
3606,-4349.695857548919
3607,88458.41359108654
3608,32622.31293327752
3609,1902.4017232916176
3610,4214.980208120206
3611,4347.53085852769
3612,37291.33398681279
3613,-1669.4944596784608
3614,12004.787064404245
3615,8374.89718822163
3616,-19289.749518791516
3617,1620.8436649354808
3618,329.0093263598883
3619,26574.94648867997
3620,-5039.995384289532
3621,7389.452108184143
3622,-3983.9556017999275
3623,77.11513715052934
3624,6309.076194238446
3625,-15161.577207799131
3626,4880.313439651773
3627,3821.012060673602
3628,4746.770265142692
3629,-10242.036730253698
3630,61486.58789905811
3631,67925.68884444352
3632,5441.870440672866
3633,103866.2912060307
3634,6929.264888547212
3635,-23102.422543538658
3636,5725.281795530665
3637,27185.058637158305
3638,-11202.572163409994
3639,12123.391287964923
3640,8130.714878174465
3641,1858.2856468136997
3642,-8088.6290324447145
3643,52352.375351322626
3644,59893.33374656609
3645,10641.84720762842
3646,-1157.8500355962715
3647,7672.432913044899
3648,12174.295893372344
3649,23033.709845615223
3650,66365.912911073
3651,1714.360918908198
3652,5929.112378379424
3653,-1622.8063818701194
3654,37635.940635309766
3655,28976.96341172351
3656,-19251.85359319925
3657,7812.072254876728
3658,15553.603441657899
3659,8820.074673183692
3660,9666.388360376752
3661,11641.190807088236
3662,1274.7211132207049
3663,-2679.1575624566485
3664,7376.445391814492
3665,6354.556388742489
3666,36091.48274025346
3667,-1932.222644333482
3668,-10406.832286335404
3669,-5652.499767425357
3670,7756.039545811216
3671,-945.990768294876
3672,66452.56511681348
3673,562.563522249342
3674,7475.201071486319
3675,-1216.2093677660832
3676,64052.88272046254
3677,31314.21902763188
3678,789.6176135241076
3679,-1936.8894381513437
3680,5424.6872040695835
3681,16853.951739315467
3682,-6067.474258951319
3683,85547.38614243083
3684,43950.387751263974
3685,30261.243502273857
3686,18204.302478448015
3687,-1116.6117275895867
3688,3749.3681392890867
3689,-454.44911967586086
3690,8092.617658297169
3691,53840.84264265692
3692,62356.4942709255
3693,-22176.42879069834
3694,9849.666113628557
3695,-5527.09828357934
3696,1032.8607579573436
3697,23890.942916883505
3698,37194.601013097345
3699,15238.144149246678
3700,5049.286579202393
3701,19082.609600513515
3702,10352.879426690535
3703,18476.93198978002
3704,29577.28056756925
3705,3869.4460232989386
3706,53937.475163745185
3707,71694.94979176071
3708,20753.347959749186
3709,-2482.762284442828
3710,5751.745058149366
3711,31996.57716403998
3712,8895.306812328898
3713,7750.698675993341
3714,4520.460459849609
3715,-589.0382698963731
3716,-351.617870757369
3717,5104.648730882231
3718,18228.34606634443
3719,25720.587421239314
3720,11710.362225944089
3721,37661.75325066624
3722,15217.138774708172
3723,38486.50529540642
3724,-7209.459459405021
3725,2310.915916864584
3726,1130.4237825991004
3727,10480.667012515643
3728,-7161.56132521998
3729,5111.01350050802
3730,7288.774531063343
3731,8548.517067376648
3732,12226.602456482007
3733,1984.5838253842903
3734,79893.1631628197
3735,14006.304684973318
3736,4667.811036832132
3737,3929.8167869305853
3738,-2285.948982912889
3739,-5571.474630330184
3740,38002.72943130753
3741,-226.281077281561
3742,16831.289411467507
3743,48350.98750957279
3744,42585.20766782566
3745,18110.8410477524
3746,17988.605618427206
3747,-8205.164327515009
3748,5523.331270639987
3749,6392.066968655452
3750,141504.91563056616
3751,-1577.8732903261043
3752,-21591.61811855941
3753,11871.352781276048
3754,2002.6272814314325
3755,3847.664258504077
3756,3863.759297491659
3757,5699.762757212833
3758,11706.025668357968
3759,50738.77136540659
3760,280026.4865992377
3761,2163.982096197622
3762,51910.27122494948
3763,21475.3186976538
3764,17451.111241446324
3765,519.4423676378246
3766,-3944.335122240058
3767,50681.073078532514
3768,-1570.9018088370467
3769,13368.352301430914
3770,21371.13563775713
3771,-3628.048172440087
3772,16994.64145087634
3773,21128.660825405674
3774,41611.34866482577
3775,6255.439825796245
3776,31689.2561169681
3777,-494.2154846292651
3778,-17402.101172113697
3779,-961.2876824701798
3780,-589.4182418108194
3781,21082.95227058232
3782,27373.322058151127
3783,21622.66341494822
3784,7230.683314804963
3785,11111.850684024881
3786,14328.050106116549
3787,5298.59248299087
3788,-3939.809524151957
3789,3374.945037201108
3790,220.49794282597213
3791,-2489.3453068875497
3792,26060.105649091223
3793,6552.299752247009
3794,13725.519312613635
3795,28208.298372218596
3796,3996.5212431258187
3797,-14240.446047769565
